"Var1","Var2","Var3","Var4","value"
"F","D","B","D",9.6138741863357
"G","D","B","D",10.9798118629121
"H","D","B","D",9.10550910180121
"I","D","B","D",9.55932634680833
"J","D","B","D",8.0589327427124
"K","D","B","D",9.36410374778737
"L","D","B","D",10.7960680917245
"M","D","B","D",9.2287615840384
"N","D","B","D",8.593452684759
"O","D","B","D",9.40976565116854
"P","D","B","D",9.68111020823913
"Q","D","B","D",7.98127609206264
"R","D","B","D",6.87365889412387
"S","D","B","D",7.65176939915073
"T","D","B","D",7.61794086404158
"U","D","B","D",7.54130010240541
"A","E","B","D",6.91586372540783
"B","E","B","D",5.14693612945538
"C","E","B","D",5.63471619421503
"D","E","B","D",4.8752391579016
"E","E","B","D",4.68951901083788
"F","E","B","D",4.33977969663353
"G","E","B","D",5.26718686314441
"H","E","B","D",4.32152057895003
"I","E","B","D",4.82658576619689
"J","E","B","D",3.66520966865873
"K","E","B","D",4.62518678763365
"L","E","B","D",5.12639107294162
"M","E","B","D",6.32405706584985
"N","E","B","D",5.1434524406587
"O","E","B","D",4.57285579850036
"P","E","B","D",4.72921263309199
"Q","E","B","D",4.51821872960175
"R","E","B","D",3.22201383825262
"S","E","B","D",4.38687382322106
"T","E","B","D",4.60725969971513
"U","E","B","D",3.74108730154726
"A","F","B","D",8.33750192470958
"B","F","B","D",6.10553985968106
"C","F","B","D",6.56498182457658
"D","F","B","D",6.43523427871484
"E","F","B","D",6.42118319075517
"F","F","B","D",6.03794504492346
"G","F","B","D",6.33731074914159
"H","F","B","D",6.69577235963572
"I","F","B","D",6.87930977899324
"J","F","B","D",5.25976508900966
"K","F","B","D",5.93960983830726
"L","F","B","D",6.68827999506956
"M","F","B","D",6.6971653141408
"N","F","B","D",5.53501764256121
"O","F","B","D",6.21584431145147
"P","F","B","D",6.40069457586616
"Q","F","B","D",5.86869099721672
"R","F","B","D",5.10480351614394
"S","F","B","D",4.82904352323212
"T","F","B","D",4.9030063640459
"U","F","B","D",5.48957131303057
"A","A","C","D",25.6249930390503
"B","A","C","D",18.6362568195952
"C","A","C","D",18.1397275150116
"D","A","C","D",16.340798953583
"E","A","C","D",17.9324109891343
"F","A","C","D",19.3220278562132
"G","A","C","D",19.6281416564683
"H","A","C","D",19.3918640369913
"I","A","C","D",20.5505855748204
"J","A","C","D",19.798446811699
"K","A","C","D",19.6229569147239
"L","A","C","D",24.1592175650989
"M","A","C","D",20.9154515232012
"N","A","C","D",16.4982056584457
"O","A","C","D",20.0047026867319
"P","A","C","D",19.6763663003631
"Q","A","C","D",17.2400175248182
"R","A","C","D",12.6713057351954
"S","A","C","D",23.0837157290493
"T","A","C","D",18.139779387337
"U","A","C","D",19.6895284177248
"A","B","C","D",9.460441011283
"B","B","C","D",6.66077188696713
"C","B","C","D",6.45253204524012
"D","B","C","D",5.67432294823497
"E","B","C","D",7.0099379954838
"F","B","C","D",7.18589719669713
"G","B","C","D",7.43634354566987
"H","B","C","D",6.1830299189151
"I","B","C","D",6.52805907216038
"J","B","C","D",7.00005263204051
"K","B","C","D",7.41527242335534
"L","B","C","D",8.93097955997665
"M","B","C","D",6.79182958606419
"N","B","C","D",5.88606353571311
"O","B","C","D",7.48800372656475
"P","B","C","D",7.80852659816844
"Q","B","C","D",6.40719963571994
"R","B","C","D",5.36057103822219
"S","B","C","D",7.39812890952879
"T","B","C","D",6.06285316199726
"U","B","C","D",6.45120243996196
"A","C","C","D",11.0924179380219
"B","C","C","D",9.10607777453182
"C","C","C","D",7.70304208106075
"D","C","C","D",6.89966017137226
"E","C","C","D",9.93095060222442
"F","C","C","D",10.0406042963056
"G","C","C","D",10.5019434828789
"H","C","C","D",8.26729607790121
"I","C","C","D",8.641603243221
"J","C","C","D",9.48285861755099
"K","C","C","D",9.95815965598562
"L","C","C","D",13.4763882833598
"M","C","C","D",9.05521477958434
"N","C","C","D",7.14087903553967
"O","C","C","D",9.81888919543061
"P","C","C","D",9.22825555088847
"Q","C","C","D",8.05795824543184
"R","C","C","D",5.54154150787732
"S","C","C","D",11.7649533131839
"T","C","C","D",6.10899991929409
"U","C","C","D",7.25460120716216
"A","D","C","D",12.523312004536
"B","D","C","D",11.6460234152175
"C","D","C","D",9.95507153414582
"D","D","C","D",7.85402381128852
"E","D","C","D",12.6274662868848
"F","D","C","D",11.6939364178746
"G","D","C","D",11.7044445183958
"H","D","C","D",8.30129253542769
"I","D","C","D",9.57561823279038
"J","D","C","D",7.94201294497316
"K","D","C","D",10.5969487980133
"L","D","C","D",11.8662643441423
"M","D","C","D",9.38356907993866
"N","D","C","D",8.78910260945919
"O","D","C","D",10.8577522131619
"P","D","C","D",11.4488777386301
"Q","D","C","D",7.54617823122929
"R","D","C","D",7.75393143791098
"S","D","C","D",9.4729549553546
"T","D","C","D",6.66002721558974
"U","D","C","D",8.00172349675182
"A","E","C","D",6.12186506601888
"B","E","C","D",7.20748160001378
"C","E","C","D",7.92671289332256
"D","E","C","D",7.05758103173845
"E","E","C","D",8.6063546730514
"F","E","C","D",7.85184413241304
"G","E","C","D",7.46727197702749
"H","E","C","D",7.56853150878672
"I","E","C","D",7.7940742781411
"J","E","C","D",4.83475229699522
"K","E","C","D",6.05366712420757
"L","E","C","D",7.20375259792319
"M","E","C","D",9.03537700537516
"N","E","C","D",6.54911866660959
"O","E","C","D",6.1286812513833
"P","E","C","D",7.37062032360841
"Q","E","C","D",6.02625343639631
"R","E","C","D",3.79853440749266
"S","E","C","D",8.31490389842723
"T","E","C","D",4.52442179261249
"U","E","C","D",5.81616173155937
"A","F","C","D",9.77433570320078
"B","F","C","D",6.96378990098745
"C","F","C","D",8.43015344146568
"D","F","C","D",7.31269302031514
"E","F","C","D",9.41753447999671
"F","F","C","D",8.46221750553515
"G","F","C","D",7.56169447209696
"H","F","C","D",8.71517752134062
"I","F","C","D",8.98259562106233
"J","F","C","D",7.51470294161867
"K","F","C","D",7.35058880783897
"L","F","C","D",8.69710203982938
"M","F","C","D",8.16508709806873
"N","F","C","D",7.06141092382227
"O","F","C","D",9.225030193653
"P","F","C","D",8.88055726770444
"Q","F","C","D",7.17669759451104
"R","F","C","D",7.12224243768367
"S","F","C","D",7.96119086276133
"T","F","C","D",7.57859826955147
"U","F","C","D",7.86465691315947
"A","A","D","D",18.947848909636
"B","A","D","D",15.0901395511629
"C","A","D","D",15.5241682499326
"D","A","D","D",13.813265385146
"E","A","D","D",16.174952560976
"F","A","D","D",17.5571972862777
"G","A","D","D",15.4630861472388
"H","A","D","D",14.8723413558501
"I","A","D","D",14.983329253607
"J","A","D","D",15.7517163645118
"K","A","D","D",14.6133343072438
"L","A","D","D",17.8602247535308
"M","A","D","D",14.8533173278984
"N","A","D","D",14.114265326642
"O","A","D","D",13.9307825119046
"P","A","D","D",15.1237555487183
"Q","A","D","D",11.5293498319426
"R","A","D","D",9.02578838647862
"S","A","D","D",14.247894554669
"T","A","D","D",13.8229115923166
"U","A","D","D",10.8921835729
"A","B","D","D",9.78383923815795
"B","B","D","D",7.31197836462063
"C","B","D","D",7.69500617142765
"D","B","D","D",6.44915554495689
"E","B","D","D",8.39585359115788
"F","B","D","D",6.95059565420018
"G","B","D","D",8.24319102819655
"H","B","D","D",7.01152931030754
"I","B","D","D",6.96891850138146
"J","B","D","D",7.13506866191572
"K","B","D","D",7.12814774122581
"L","B","D","D",8.05997587460116
"M","B","D","D",6.55417667667749
"N","B","D","D",5.73483994589641
"O","B","D","D",6.86745878180112
"P","B","D","D",7.12310862860847
"Q","B","D","D",5.29231128021515
"R","B","D","D",4.35290737211557
"S","B","D","D",5.69494316269608
"T","B","D","D",5.80295343089042
"U","B","D","D",5.05344108158881
"A","C","D","D",16.8932956419272
"B","C","D","D",14.2510127306906
"C","C","D","D",13.0723031009782
"D","C","D","D",8.780348030018
"E","C","D","D",11.9048821227628
"F","C","D","D",10.4855104246499
"G","C","D","D",14.1381428506369
"H","C","D","D",11.1902273933165
"I","C","D","D",12.4885323700841
"J","C","D","D",9.49309524849247
"K","C","D","D",10.1972777289477
"L","C","D","D",12.8245411748675
"M","C","D","D",9.51289014776677
"N","C","D","D",8.4707811834979
"O","C","D","D",8.17033260544195
"P","C","D","D",10.9276265183498
"Q","C","D","D",7.45725754394772
"R","C","D","D",7.6876650672644
"S","C","D","D",7.8416975582279
"T","C","D","D",6.68474180411546
"U","C","D","D",6.89425506094164
"A","D","D","D",30.4919511577648
"B","D","D","D",24.6605299581089
"C","D","D","D",23.3435704358089
"D","D","D","D",17.2404740954222
"E","D","D","D",23.1591555105537
"F","D","D","D",17.0698620057022
"G","D","D","D",26.0036390936373
"H","D","D","D",19.1430464729518
"I","D","D","D",21.5364442391214
"J","D","D","D",17.1980857720195
"K","D","D","D",20.2925321571285
"L","D","D","D",21.3322638482886
"M","D","D","D",20.276426343843
"N","D","D","D",17.5063915129888
"O","D","D","D",20.8896281729895
"P","D","D","D",20.0240509282398
"Q","D","D","D",15.7267990776332
"R","D","D","D",13.372860802534
"S","D","D","D",12.6837895327836
"T","D","D","D",14.2707268026803
"U","D","D","D",15.4628741647104
"A","E","D","D",17.8945484364674
"B","E","D","D",12.6707637797651
"C","E","D","D",14.9752388200272
"D","E","D","D",10.4458177560652
"E","E","D","D",12.5147328756275
"F","E","D","D",11.9335627099389
"G","E","D","D",15.9402941475727
"H","E","D","D",9.89034905584888
"I","E","D","D",12.2781607072718
"J","E","D","D",8.75804451246197
"K","E","D","D",11.8288915093098
"L","E","D","D",13.5798455878655
"M","E","D","D",14.9276610153296
"N","E","D","D",12.6031157119725
"O","E","D","D",12.6736590049847
"P","E","D","D",14.2285112661509
"Q","E","D","D",12.2276825966854
"R","E","D","D",8.62452886565455
"S","E","D","D",9.50040725717936
"T","E","D","D",8.90303357706768
"U","E","D","D",10.087396786764
"A","F","D","D",21.010455528075
"B","F","D","D",16.5100722476313
"C","F","D","D",17.295734830685
"D","F","D","D",16.206803425642
"E","F","D","D",19.7457896966727
"F","F","D","D",16.3664133709736
"G","F","D","D",16.8304120358054
"H","F","D","D",18.1954662736076
"I","F","D","D",18.9942439640997
"J","F","D","D",15.6156510177017
"K","F","D","D",16.1065360085328
"L","F","D","D",18.0454116866506
"M","F","D","D",17.9757513772294
"N","F","D","D",13.7060730709575
"O","F","D","D",18.8221982027386
"P","F","D","D",16.6703643450358
"Q","F","D","D",14.5694539475938
"R","F","D","D",10.7315632969793
"S","F","D","D",11.9005645507055
"T","F","D","D",13.7783605821755
"U","F","D","D",13.6243898655533
"A","A","E","D",7.71251653896559
"B","A","E","D",7.53294885370127
"C","A","E","D",8.28991246629143
"D","A","E","D",8.21291090346541
"E","A","E","D",8.33208620736587
"F","A","E","D",9.83689540731725
"G","A","E","D",7.75982416631784
"H","A","E","D",8.21694121306185
"I","A","E","D",8.29751995639802
"J","A","E","D",8.22556077918002
"K","A","E","D",7.37178474333123
"L","A","E","D",8.58016771040719
"M","A","E","D",8.00938549430589
"N","A","E","D",5.78811511488732
"O","A","E","D",8.95693915313427
"P","A","E","D",8.26919376570832
"Q","A","E","D",6.64958351309104
"R","A","E","D",4.26658050195964
"S","A","E","D",8.91791414756346
"T","A","E","D",6.30473908064936
"U","A","E","D",5.68834826265932
"A","B","E","D",4.12573359549997
"B","B","E","D",3.4191719518152
"C","B","E","D",3.44167627938544
"D","B","E","D",2.47956872414011
"E","B","E","D",3.56937073924476
"F","B","E","D",3.32648172536523
"G","B","E","D",3.05750522144526
"H","B","E","D",2.88170971828317
"I","B","E","D",3.03105447736568
"J","B","E","D",2.08317549456782
"K","B","E","D",2.77764515218872
"L","B","E","D",3.11288254570558
"M","B","E","D",2.8709741472298
"N","B","E","D",2.31161785281005
"O","B","E","D",2.70119411400852
"P","B","E","D",3.51894597015756
"Q","B","E","D",2.64530687672099
"R","B","E","D",1.64394672812861
"S","B","E","D",2.37639539025541
"T","B","E","D",2.492429723725
"U","B","E","D",1.79136504087083
"A","C","E","D",9.61115525787602
"B","C","E","D",7.9185709082159
"C","C","E","D",7.43221525719633
"D","C","E","D",5.26989248413996
"E","C","E","D",6.88135982364047
"F","C","E","D",6.41460024111843
"G","C","E","D",6.1056661066139
"H","C","E","D",6.00525875349404
"I","C","E","D",6.85307806024274
"J","C","E","D",2.93106283758555
"K","C","E","D",6.02869773293552
"L","C","E","D",7.02599179506051
"M","C","E","D",5.48758801458011
"N","C","E","D",4.19761120541717
"O","C","E","D",5.75922797235767
"P","C","E","D",6.65916962492096
"Q","C","E","D",3.88479591276192
"R","C","E","D",4.83847486377528
"S","C","E","D",2.32454254953037
"T","C","E","D",7.54308151278481
"U","C","E","D",1.83102033093416
"A","D","E","D",18.8817939973057
"B","D","E","D",14.7143671200695
"C","D","E","D",13.666509879058
"D","D","E","D",11.0909382546188
"E","D","E","D",12.3560902541923
"F","D","E","D",11.4250539170003
"G","D","E","D",12.6548712774178
"H","D","E","D",11.6035043621122
"I","D","E","D",13.489308547361
"J","D","E","D",8.99030901542151
"K","D","E","D",13.6608084861788
"L","D","E","D",14.6910685686983
"M","D","E","D",11.9335396780084
"N","D","E","D",11.4821921849632
"O","D","E","D",11.814246455273
"P","D","E","D",13.0996215212051
"Q","D","E","D",9.0010039299809
"R","D","E","D",8.30469047744029
"S","D","E","D",6.2211832585862
"T","D","E","D",11.5702742813808
"U","D","E","D",7.350876338735
"A","E","E","D",15.3876685768639
"B","E","E","D",11.7423733441095
"C","E","E","D",13.8746400696995
"D","E","E","D",16.6154581027406
"E","E","E","D",12.1079035634503
"F","E","E","D",13.2945059561168
"G","E","E","D",13.6012228335121
"H","E","E","D",13.6536719437281
"I","E","E","D",13.9698628424328
"J","E","E","D",14.137223007348
"K","E","E","D",15.235143883014
"L","E","E","D",17.0117922407155
"M","E","E","D",16.0305971294536
"N","E","E","D",12.828826761822
"O","E","E","D",16.4696346981086
"P","E","E","D",14.0749555060347
"Q","E","E","D",11.2705206998538
"R","E","E","D",8.83264250226773
"S","E","E","D",9.91523098815016
"T","E","E","D",13.1926442733955
"U","E","E","D",10.5170776999656
"A","F","E","D",12.0957987774392
"B","F","E","D",9.51845926590971
"C","F","E","D",9.363018146002
"D","F","E","D",10.0389057867469
"E","F","E","D",9.84392635170438
"F","F","E","D",10.747128723778
"G","F","E","D",9.00791771211536
"H","F","E","D",10.3972324466856
"I","F","E","D",11.6926376273816
"J","F","E","D",8.75042386959616
"K","F","E","D",10.7533506136734
"L","F","E","D",12.0863526412706
"M","F","E","D",10.5236104491774
"N","F","E","D",7.56257800666582
"O","F","E","D",10.2131891796632
"P","F","E","D",9.82719822796819
"Q","F","E","D",7.66832592922639
"R","F","E","D",5.4284207217386
"S","F","E","D",7.09741219426127
"T","F","E","D",7.65647215729147
"U","F","E","D",6.34801502467036
"A","A","F","D",14.3389296976668
"B","A","F","D",10.2858946585364
"C","A","F","D",10.3555282404851
"D","A","F","D",9.93485806828361
"E","A","F","D",10.1643721940705
"F","A","F","D",8.78049838577663
"G","A","F","D",10.2913697653296
"H","A","F","D",9.95656679879614
"I","A","F","D",10.1532589364989
"J","A","F","D",9.3123682933874
"K","A","F","D",9.73906490057714
"L","A","F","D",10.5230001250354
"M","A","F","D",11.0902242414255
"N","A","F","D",9.8159169033231
"O","A","F","D",8.96206771918927
"P","A","F","D",8.91195519476716
"Q","A","F","D",9.52212807167686
"R","A","F","D",7.46059614658422
"S","A","F","D",8.46505541782768
"T","A","F","D",9.00377375143316
"U","A","F","D",8.85356550274348
"A","B","F","D",7.18568849091921
"B","B","F","D",6.27217333818577
"C","B","F","D",5.30945485291839
"D","B","F","D",5.04810481751568
"E","B","F","D",6.03291500112498
"F","B","F","D",5.28278358887636
"G","B","F","D",5.98791862185173
"H","B","F","D",5.23015023308501
"I","B","F","D",4.70894583499649
"J","B","F","D",4.83697622871646
"K","B","F","D",5.37916600865955
"L","B","F","D",5.4982392240423
"M","B","F","D",5.359647948297
"N","B","F","D",5.06211993901708
"O","B","F","D",5.4042985709422
"P","B","F","D",5.93165151046957
"Q","B","F","D",4.8966438899785
"R","B","F","D",4.11115845541637
"S","B","F","D",4.55289916883332
"T","B","F","D",4.57592624388669
"U","B","F","D",4.30546855056332
"A","C","F","D",12.1053418710516
"B","C","F","D",10.6239090798797
"C","C","F","D",9.66182296423315
"D","C","F","D",8.41469926460714
"E","C","F","D",11.640585772135
"F","C","F","D",11.3701894794185
"G","C","F","D",11.8016664621987
"H","C","F","D",9.48982340325003
"I","C","F","D",8.93379021417002
"J","C","F","D",9.17550564060298
"K","C","F","D",10.5590020035605
"L","C","F","D",11.2732119642581
"M","C","F","D",9.57217132412516
"N","C","F","D",8.30882002982989
"O","C","F","D",9.42450484808866
"P","C","F","D",10.8067145246593
"Q","C","F","D",9.23960363549608
"R","C","F","D",8.89184954218436
"S","C","F","D",10.0860688784945
"T","C","F","D",7.58932111916275
"U","C","F","D",6.8370751733214
"A","D","F","D",17.6961584323149
"B","D","F","D",16.9787320455485
"C","D","F","D",15.2492424409904
"D","D","F","D",12.5481098724008
"E","D","F","D",16.7400324862085
"F","D","F","D",15.4216183691681
"G","D","F","D",16.4256767151349
"H","D","F","D",13.8445877579191
"I","D","F","D",13.1338632745257
"J","D","F","D",11.6424762253317
"K","D","F","D",15.3369800571692
"L","D","F","D",15.6150824778887
"M","D","F","D",14.2601752879416
"N","D","F","D",12.8727395825089
"O","D","F","D",14.7332568721659
"P","D","F","D",15.5319641259394
"Q","D","F","D",11.4138115360606
"R","D","F","D",9.74801299180434
"S","D","F","D",11.4756937117835
"T","D","F","D",11.5805709165617
"U","D","F","D",9.71998539674393
"A","E","F","D",8.72570235668492
"B","E","F","D",9.02814799915998
"C","E","F","D",10.0383438547252
"D","E","F","D",7.72717374399872
"E","E","F","D",8.55544121358218
"F","E","F","D",7.63588128463817
"G","E","F","D",8.64985656881007
"H","E","F","D",8.60932623843052
"I","E","F","D",8.39025348038536
"J","E","F","D",6.22545419415332
"K","E","F","D",8.99544789144392
"L","E","F","D",9.37599166038124
"M","E","F","D",10.4332413787826
"N","E","F","D",7.94946484399662
"O","E","F","D",7.20326466048482
"P","E","F","D",7.83916391977741
"Q","E","F","D",7.25357127709321
"R","E","F","D",5.00356469415574
"S","E","F","D",6.21519920868354
"T","E","F","D",6.25782362400634
"U","E","F","D",4.97630607981055
"A","F","F","D",8.88251728600638
"B","F","F","D",7.63158216330911
"C","F","F","D",7.70257301811528
"D","F","F","D",5.82401977900597
"E","F","F","D",8.37343925927501
"F","F","F","D",5.85889744052974
"G","F","F","D",8.17748792739011
"H","F","F","D",7.24782305672949
"I","F","F","D",7.97346697766838
"J","F","F","D",6.21353832201332
"K","F","F","D",6.54861156345615
"L","F","F","D",7.36609646238695
"M","F","F","D",8.10086425924809
"N","F","F","D",6.64861048937727
"O","F","F","D",7.39804204049058
"P","F","F","D",6.65214689533438
"Q","F","F","D",5.92280929750408
"R","F","F","D",4.297343226036
"S","F","F","D",4.53421603919925
"T","F","F","D",6.13340816636059
"U","F","F","D",4.65618440569786
"A","A","A","E",4.92799658627933
"B","A","A","E",3.90602209195703
"C","A","A","E",4.04458197218746
"D","A","A","E",3.72072005850693
"E","A","A","E",6.17707292559504
"F","A","A","E",5.57998824139719
"G","A","A","E",4.79854154348611
"H","A","A","E",4.06280736868912
"I","A","A","E",4.8603118177898
"J","A","A","E",5.54505925146202
"K","A","A","E",5.29854550802649
"L","A","A","E",5.60684339213065
"M","A","A","E",4.90830079963066
"N","A","A","E",3.81294545057301
"O","A","A","E",6.4040339131877
"P","A","A","E",4.74680724704387
"Q","A","A","E",4.63432470648989
"R","A","A","E",3.13493271485211
"S","A","A","E",7.6009136627645
"T","A","A","E",4.04441834634715
"U","A","A","E",2.43224774081765
"A","B","A","E",3.81194088163948
"B","B","A","E",3.24651327511157
"C","B","A","E",3.22330741110737
"D","B","A","E",2.79259626946426
"E","B","A","E",4.5683027917708
"F","B","A","E",4.63846915406459
"G","B","A","E",4.17279547324587
"H","B","A","E",3.23148084146601
"I","B","A","E",3.37487767723026
"J","B","A","E",3.67809513771949
"K","B","A","E",3.74710326493079
"L","B","A","E",4.31144245721384
"M","B","A","E",3.14346181495626
"N","B","A","E",3.24108928973096
"O","B","A","E",4.49834230192158
"P","B","A","E",4.22392166922426
"Q","B","A","E",3.71610067707984
"R","B","A","E",2.37339529634114
"S","B","A","E",4.48575954259893
"T","B","A","E",3.35060202257369
"U","B","A","E",2.59505793870773
"A","C","A","E",15.4637004585701
"B","C","A","E",13.6821699389221
"C","C","A","E",13.7931501173164
"D","C","A","E",12.8804895641511
"E","C","A","E",16.8583250005235
"F","C","A","E",18.4324351768619
"G","C","A","E",17.0081603628247
"H","C","A","E",13.8003556103635
"I","C","A","E",13.5702079396395
"J","C","A","E",15.7460145831062
"K","C","A","E",15.1123155585822
"L","C","A","E",17.1308804843448
"M","C","A","E",13.6472600445441
"N","C","A","E",13.2300691165085
"O","C","A","E",18.0177797262815
"P","C","A","E",16.4060166719581
"Q","C","A","E",14.0101736345432
"R","C","A","E",9.98346566220166
"S","C","A","E",16.9273469852888
"T","C","A","E",15.2135476419323
"U","C","A","E",12.1963189665343
"A","D","A","E",21.1140437505258
"B","D","A","E",17.966597097269
"C","D","A","E",17.493539050059
"D","D","A","E",16.1734890779557
"E","D","A","E",18.1604644620464
"F","D","A","E",19.8477764187541
"G","D","A","E",18.8844285156358
"H","D","A","E",16.6477499688423
"I","D","A","E",16.7970668907341
"J","D","A","E",16.6363579973864
"K","D","A","E",17.330510280618
"L","D","A","E",20.229873745313
"M","D","A","E",16.0707886281662
"N","D","A","E",16.5436293661452
"O","D","A","E",17.9012022754341
"P","D","A","E",18.368039980501
"Q","D","A","E",15.3151384903865
"R","D","A","E",12.1674579932692
"S","D","A","E",15.4297259705761
"T","D","A","E",15.8616641764713
"U","D","A","E",14.5923438557521
"A","E","A","E",13.0125604337401
"B","E","A","E",10.6807433117014
"C","E","A","E",11.9604995920908
"D","E","A","E",12.5185901300713
"E","E","A","E",10.5829080304672
"F","E","A","E",10.6152277132215
"G","E","A","E",10.1439224767729
"H","E","A","E",10.1854913304643
"I","E","A","E",10.5567297579034
"J","E","A","E",12.1259652708487
"K","E","A","E",12.060900337153
"L","E","A","E",12.4992723846544
"M","E","A","E",11.7604088785162
"N","E","A","E",11.1850283456296
"O","E","A","E",10.723610911853
"P","E","A","E",9.584936836603
"Q","E","A","E",8.80090555870034
"R","E","A","E",6.89752305758282
"S","E","A","E",8.03709809917683
"T","E","A","E",11.1173377395476
"U","E","A","E",7.83207636426098
"A","F","A","E",11.4149091110249
"B","F","A","E",9.01525513129647
"C","F","A","E",9.35129738921852
"D","F","A","E",9.03760232136307
"E","F","A","E",7.87718882236892
"F","F","A","E",8.56269905054242
"G","F","A","E",9.5769145260961
"H","F","A","E",9.53484191893514
"I","F","A","E",9.27044714068225
"J","F","A","E",7.53986657806982
"K","F","A","E",8.00968292297529
"L","F","A","E",9.4337819043087
"M","F","A","E",8.34534191847913
"N","F","A","E",8.19200944356849
"O","F","A","E",7.56725364966621
"P","F","A","E",8.89108548617067
"Q","F","A","E",7.52490971882662
"R","F","A","E",6.91799132113332
"S","F","A","E",6.51200936704976
"T","F","A","E",6.17163816217811
"U","F","A","E",7.94749063528272
"A","A","B","E",6.59955048046005
"B","A","B","E",4.97694442399924
"C","A","B","E",5.12034963421476
"D","A","B","E",4.35270772751225
"E","A","B","E",5.66336985738513
"F","A","B","E",5.77616717510509
"G","A","B","E",5.5955740985102
"H","A","B","E",5.26121524850899
"I","A","B","E",5.70330859539501
"J","A","B","E",5.78145814204583
"K","A","B","E",5.52143165307634
"L","A","B","E",7.37912011301726
"M","A","B","E",5.78190885906526
"N","A","B","E",4.77365476346728
"O","A","B","E",5.78501007211109
"P","A","B","E",5.21148921206981
"Q","A","B","E",4.8104927383073
"R","A","B","E",3.58463945908132
"S","A","B","E",7.42809984186939
"T","A","B","E",5.48336766934344
"U","A","B","E",4.34748642027277
"A","B","B","E",3.80177403706399
"B","B","B","E",2.82966793972789
"C","B","B","E",2.84065318222262
"D","B","B","E",2.39521064250724
"E","B","B","E",3.36308334864163
"F","B","B","E",3.28156669039262
"G","B","B","E",3.49822726818344
"H","B","B","E",2.95488141606854
"I","B","B","E",2.90821232507745
"J","B","B","E",3.03442796792328
"K","B","B","E",3.17217798633161
"L","B","B","E",3.82949442161486
"M","B","B","E",2.79445442670969
"N","B","B","E",2.41585026929789
"O","B","B","E",3.16919690495233
"P","B","B","E",3.01824185677077
"Q","B","B","E",2.72206814880043
"R","B","B","E",2.03013042749321
"S","B","B","E",3.20718430914021
"T","B","B","E",2.75650898500545
"U","B","B","E",2.37705910243038
"A","C","B","E",9.20300170417491
"B","C","B","E",7.97514585409293
"C","C","B","E",7.46590454117073
"D","C","B","E",6.62783816896128
"E","C","B","E",8.84854332356541
"F","C","B","E",9.1301091942414
"G","C","B","E",9.64227943088356
"H","C","B","E",7.742824905345
"I","C","B","E",7.66541781848484
"J","C","B","E",7.80007331647969
"K","C","B","E",7.64309591487437
"L","C","B","E",9.77334728669956
"M","C","B","E",7.50575364574797
"N","C","B","E",6.61509147316236
"O","C","B","E",8.21791394552744
"P","C","B","E",8.2612708617673
"Q","C","B","E",7.09817562630872
"R","C","B","E",5.43904633243746
"S","C","B","E",8.72240964824297
"T","C","B","E",6.75737483829893
"U","C","B","E",6.08672082713624
"A","D","B","E",13.8861110557032
"B","D","B","E",11.5210588206298
"C","D","B","E",10.4972075480269
"D","D","B","E",8.95588323310415
"E","D","B","E",10.5673443803738
"F","D","B","E",10.3320876922452
"G","D","B","E",11.8287124242553
"H","D","B","E",9.84405530650305
"I","D","B","E",10.0595578910501
"J","D","B","E",8.5388420168722
"K","D","B","E",9.95672208323849
"L","D","B","E",11.3913154926975
"M","D","B","E",9.71200206498838
"N","D","B","E",8.93840348584544
"O","D","B","E",9.69844763734908
"P","D","B","E",10.2107651124298
"Q","D","B","E",8.51252691770223
"R","D","B","E",7.45832554038177
"S","D","B","E",8.2971123023293
"T","D","B","E",8.15312388509778
"U","D","B","E",8.01321054986868
"A","E","B","E",7.5220004004762
"B","E","B","E",5.69042362952907
"C","E","B","E",6.19342173741882
"D","E","B","E",5.34568909332025
"E","E","B","E",5.01258524985984
"F","E","B","E",4.68682540287847
"G","E","B","E",5.42444788787269
"H","E","B","E",4.55260655675093
"I","E","B","E",5.02753905857796
"J","E","B","E",3.99395421323754
"K","E","B","E",4.87727541125903
"L","E","B","E",5.55359734163227
"M","E","B","E",6.32150159723679
"N","E","B","E",5.25709884983901
"O","E","B","E",4.62204107706232
"P","E","B","E",4.8588962456717
"Q","E","B","E",4.63150415746579
"R","E","B","E",3.41461796364672
"S","E","B","E",4.6631444365083
"T","E","B","E",4.77708651772872
"U","E","B","E",3.95664036724316
"A","F","B","E",8.96623963651304
"B","F","B","E",6.73422137645925
"C","F","B","E",7.0990610578296
"D","F","B","E",6.63270473444822
"E","F","B","E",6.52371984839454
"F","F","B","E",6.25570880768645
"G","F","B","E",6.70474132273926
"H","F","B","E",7.16549536786326
"I","F","B","E",7.2022023882074
"J","F","B","E",5.65598061458579
"K","F","B","E",6.23801320071139
"L","F","B","E",7.12603778567461
"M","F","B","E",6.90821247347287
"N","F","B","E",5.72661589687267
"O","F","B","E",6.26540961593623
"P","F","B","E",6.66439927296025
"Q","F","B","E",6.08805360634583
"R","F","B","E",5.5408174804108
"S","F","B","E",5.21480361528937
"T","F","B","E",5.25471134227127
"U","F","B","E",5.83278948443379
"A","A","C","E",25.4388577431707
"B","A","C","E",19.0106885108084
"C","A","C","E",19.1981677352944
"D","A","C","E",17.4518569338876
"E","A","C","E",18.2761791621128
"F","A","C","E",19.8773031594946
"G","A","C","E",20.1899545561594
"H","A","C","E",20.1047692073414
